order_id,customer_id,item_name,category,quantity,price,payment_method,order_status,order_timestamp,rating,delivery_time_mins,city
ORD002925,CUST0613,Fish Curry,Main Course,2,680.12,UPI,Cancelled,2023-07-29 12:53:00,4.5,48.0,Hyderabad
ORD001634,CUST0032,Veg Manchurian,Starters,1,160.96,Credit Card,Cancelled,2023-04-02 09:18:00,4.3,40.0,Pune
ORD001316,CUST0246,Kheer,DESSERTS,3,264.48,UPI,Cancelled,2022-10-28 20:50:00,2.8,46.0,Pune
ORD006691,CUST0261,Ice Cream Sundae,Desserts,1,155.21,UPI,Delivered,2023-01-16 09:48:00,4.7,56.0,Pune
ORD001427,CUST0144,Cheese Burst Burger,Burgers,2,448.89,Net Banking,In Progress,2022-10-24 21:31:00,4.3,,Bangalore
ORD006745,CUST0345,Palak Paneer,Main Course,2,516.04,Credit Card,Cancelled,2022-12-22 20:19:00,3.8,69.0,Bangalore
ORD001105,CUST0654,Tiramisu,Desserts,2,389.63,Debit Card,Cancelled,2023-07-26 09:29:00,3.1,15.0,Hyderabad
ORD004041,CUST0196,Gulab Jamun,Desserts,2,161.85,Digital Wallet,Cancelled,2023-10-12 09:51:00,4.8,24.0,Chennai
ORD005238,CUST0297,Palak Paneer,Main Course,2,503.21,UPI,Cancelled,2023-08-03 20:40:00,4.8,57.0,Delhi
ORD003169,CUST0304,Egg Curry,Main Course,1,187.52,UPI,Delivered,2022-12-07 08:34:00,4.9,66.0,Chennai
ORD002709,CUST0027,Fresh Lime Soda,Drinks,1,59.99,Debit Card,Delivered,2023-10-14 12:01:00,3.0,20.0,Delhi
ORD001089,CUST0422,Gulab Jamun,Desserts,2,157.14,Net Banking,Cancelled,2022-11-23 21:21:00,3.2,75.0,Hyderabad
ORD003241,CUST0735,Tiramisu,Desserts,1,203.17,UPI,Delivered,2022-11-16 21:04:00,4.8,55.0,Delhi
ORD004174,CUST0686,Naan,Breads,1,39.73,Credit Card,Delivered,2023-08-08 22:30:00,4.0,37.0,
ORD005554,CUST0179,Grilled Salmon,Main Course,1,470.92,UPI,In Progress,2022-11-17 10:50:00,4.3,27.0,Delhi
ORD002949,CUST0774,Dal Makhani,Main Course,2,451.29,Digital Wallet,In Progress,2023-10-07 12:42:00,4.5,67.0,Delhi
ORD005044,CUST0468,Veg Supreme Pizza,Pizza,2,606.26,UPI,In Progress,2023-02-03 09:49:00,3.3,72.0,Chennai
ORD003848,CUST0470,Chicken Fried Rice,Main Course,1,258.83,Net Banking,Delivered,2023-10-25 17:49:00,4.4,69.0,Mumbai
ORD001001,CUST0617,Cold Coffee,Drinks,2,190.64,Cash,Pending,2022-11-17 11:32:00,3.0,56.0,Pune
ORD005337,CUST0241,Masala Chai,Drinks,1,40.3,Digital Wallet,Pending,2023-03-26 20:19:00,4.2,40.0,
ORD001935,CUST0791,Lamb Rogan Josh,Main Course,1,-50.0,UPI,Delivered,2022-10-27 18:03:00,4.8,38.0,Delhi
ORD006181,CUST0698,Cheesecake,Desserts,3,538.76,Credit Card,Delivered,2023-01-24 10:44:00,2.5,15.0,Chennai
ORD003720,CUST0139,BBQ Chicken Pizza,Pizza,4,1536.8,Net Banking,Delivered,2023-06-11 09:56:00,4.0,34.0,Mumbai
ORD001591,CUST0665,Grilled Salmon,Main Course,-1,1868.86,Net Banking,Delivered,2022-11-16 12:44:00,4.3,22.0,Mumbai
ORD005540,CUST0055,Masala Chai,Drinks,2,81.48,Cash,Pending,2023-03-14 13:24:00,4.5,48.0,Delhi
ORD003936,CUST0492,Chocolate Brownie,Desserts,2,251.73,Debit Card,In Progress,24/04/2023 19:54,3.6,54.0,Pune
ORD003448,CUST0473,Paratha,Breads,2,99.2,UPI,In Progress,2022-10-11 21:09:00,2.6,40.0,Bangalore
ORD002576,CUST0763,Tiramisu,DESSERTS,4,830.99,Net Banking,Delivered,2023-01-13 09:40:00,4.7,74.0,Hyderabad
ORD006547,CUST0145,Ice Cream Sundae,Desserts,1,144.17,Net Banking,Delivered,2023-10-24 08:18:00,5.0,52.0,Mumbai
ORD001213,CUST0625,Cheese Burst Burger,Burgers,3,674.58,UPI,Delivered,2023-08-26 20:16:00,,32.0,Chennai
ORD001778,CUST0617,Veg Manchurian,Starters,3,489.53,Net Banking,Pending,2023-06-17 08:26:00,4.3,44.0,Pune
ORD004496,CUST0072,Chicken Soup,Starters,2,297.19,Credit Card,Cancelled,2023-04-03 08:07:00,4.5,65.0,Bangalore
ORD005750,CUST0347,Ice Cream Sundae,Desserts,1,151.13,Credit Card,Cancelled,2023-03-06 20:26:00,4.2,73.0,Bangalore
ORD003043,CUST0209,Veg Manchurian,Starters,5,809.76,Net Banking,Pending,2023-03-05 20:00:00,,32.0,Bangalore
ORD006491,CUST0148,Spring Rolls,Starters,2,233.56,Cash,Delivered,2023-09-25 12:39:00,2.7,55.0,Bangalore
ORD002567,CUST0164,Chicken Tikka Masala,Main Course,3,968.36,,Pending,12/07/2023 13:24,3.1,27.0,Bangalore
ORD001165,CUST0028,Spring Rolls,Starters,4,466.66,UPI,Delivered,2023-05-19 21:59:00,3.5,38.0,Delhi
ORD004566,CUST0765,Chicken Burger,Burgers,2,404.76,Debit Card,Delivered,2023-06-15 08:10:00,,17.0,Chennai
ORD005635,CUST0692,Veg Burger,Burgers,1,151.11,Credit Card,In Progress,2023-02-26 20:35:00,3.7,71.0,Pune
ORD006762,CUST0026,Paneer Tikka,Starters,3,591.59,UPI,Pending,2022-11-28 17:33:00,3.1,73.0,
ORD003013,CUST0343,Ice Cream Sundae,Desserts,2,290.31,Digital Wallet,Pending,2022-12-12 18:30:00,2.7,18.0,Pune
ORD001273,CUST0390,Chicken Tikka Masala,Main Course,1,323.55,Debit Card,Cancelled,2023-04-21 12:39:00,3.3,67.0,Pune
ORD004860,CUST0066,Chicken Biryani,Main Course,2,696.19,Debit Card,Pending,2023-08-20 10:48:00,4.0,45.0,Mumbai
ORD005167,CUST0235,Chicken Biryani,Main Course,5,1698.73,Debit Card,Cancelled,2023-03-16 09:46:00,2.7,50.0,Chennai
ORD005833,CUST0210,Spring Rolls,Starters,1,116.82,Digital Wallet,Delivered,2023-09-23 09:47:00,4.5,45.0,Chennai
ORD004788,CUST0538,Veg Fried Rice,Main Course,1,199.34,,In Progress,2023-02-14 21:46:00,3.7,38.0,Chennai
ORD001394,CUST0265,Chocolate Brownie,Desserts,4,464.69,Net Banking,Pending,2022-11-19 14:47:00,4.4,26.0,Pune
ORD001583,CUST0783,Mango Lassi,Drinks,2,154.2,Cash,Delivered,2023-01-07 11:26:00,4.9,29.0,Pune
ORD002737,CUST0038,Mutton Curry,Main Course,3,1108.16,Debit Card,Delivered,2023-01-18 11:06:00,4.8,41.0,Mumbai
ORD006954,CUST0063,Chocolate Brownie,Desserts,3,363.93,Debit Card,Delivered,04/02/2023 12:00,4.0,20.0,Pune
ORD006796,CUST0745,Garlic Naan,Breads,2,118.04,Cash,Delivered,2023-04-13 09:01:00,3.5,15.0,Chennai
ORD001520,CUST0107,Garlic Naan,Breads,2,114.32,Debit Card,Pending,2023-04-22 15:05:00,2.9,56.0,Hyderabad
ORD002763,CUST0748,Dal Makhani,Main Course,1,215.82,Cash,Pending,2022-12-27 20:24:00,4.3,55.0,Hyderabad
ORD002875,CUST0576,Chicken Fried Rice,Main Course,4,9999.0,Net Banking,Delivered,14/03/2023 12:23,3.7,39.0,Delhi
ORD004965,CUST0280,Butter Chicken,Main Course,4,1233.74,Digital Wallet,Delivered,2023-09-22 08:45:00,4.8,37.0,Hyderabad
ORD004344,CUST0587,Kheer,Desserts,4,368.67,UPI,Delivered,2023-05-25 20:45:00,3.8,35.0,Hyderabad
ORD003253,CUST0490,Veg Manchurian,Starters,1,160.19,Credit Card,Delivered,2022-11-24 13:43:00,3.2,39.0,Hyderabad
ORD004224,CUST0037,Paneer Butter Masala,Main Course,2,536.45,UPI,Cancelled,2023-04-17 14:36:00,3.8,61.0,
ORD001526,CUST0008,Strawberry Shake,Drinks,1,123.19,Digital Wallet,Delivered,2023-02-27 18:50:00,3.0,71.0,Chennai
ORD003946,CUST0038,Fresh Lime Soda,Drinks,1,60.68,Cash,Delivered,2023-06-27 12:37:00,4.2,68.0,Mumbai
ORD004899,CUST0673,Mushroom Risotto,Main Course,1,288.19,Debit Card,Delivered,2023-08-10 17:54:00,3.0,27.0,Delhi
ORD001692,CUST0664,Rasgulla,Desserts,3,219.45,Cash,Delivered,2022-12-07 13:15:00,3.7,34.0,Delhi
ORD006729,CUST0147,Classic Burger,Burgers,1,188.22,Net Banking,Pending,2023-07-05 13:04:00,3.6,46.0,Hyderabad
ORD005444,CUST0134,Cold Brew Coffee,Drinks,3,457.61,Debit Card,Delivered,2023-05-15 14:42:00,3.2,26.0,Bangalore
ORD004633,CUST0212,Veg Supreme Pizza,Pizza,2,625.76,Net Banking,Delivered,2023-05-13 08:28:00,5.0,61.0,Pune
ORD002050,CUST0641,Watermelon Juice,Drinks,1,72.79,Cash,Delivered,2023-02-28 12:03:00,3.0,32.0,Delhi
ORD001590,CUST0462,Veg Burger,Burgers,4,611.77,Cash,Delivered,2022-12-09 13:20:00,3.6,72.0,Pune
ORD001519,CUST0216,BBQ Chicken Pizza,Pizza,1,360.81,Credit Card,Cancelled,2023-10-16 19:05:00,2.8,19.0,Hyderabad
ORD004380,CUST0066,Egg Curry,Main Course,1,188.99,Credit Card,Cancelled,2023-07-23 20:40:00,4.0,27.0,Mumbai
ORD004676,CUST0022,Club Sandwich,Sandwiches,5,806.05,Credit Card,In Progress,2022-11-05 08:05:00,3.7,17.0,Hyderabad
ORD005985,CUST0536,Veg Manchurian,Starters,5,835.25,Digital Wallet,Pending,2022-10-16 11:26:00,4.2,58.0,Mumbai
ORD002607,CUST0571,Naan,Breads,1,38.79,Debit Card,Cancelled,2023-09-03 22:23:00,2.7,65.0,Pune
ORD004610,CUST0151,Club Sandwich,Sandwiches,1,163.49,Digital Wallet,Delivered,2022-12-03 08:05:00,,,Pune
ORD006783,CUST0678,Cheese Burst Burger,Burgers,2,458.8,Credit Card,Delivered,19/07/2023 11:37,4.7,31.0,Bangalore
ORD002809,CUST0703,Cheese Burst Burger,Burgers,1,219.6,Credit Card,Delivered,2023-05-07 09:53:00,4.5,35.0,Chennai
ORD001791,CUST0348,Ice Cream Sundae,Desserts,1,145.19,UPI,Delivered,2022-12-26 15:59:00,2.7,,Chennai
ORD001792,CUST0512,Cold Coffee,Drinks,2,195.21,Debit Card,In Progress,10/03/2023 08:08,3.4,42.0,Bangalore
ORD005975,CUST0762,Farmhouse Pizza,Pizza,2,659.49,Credit Card,In Progress,2023-09-02 19:12:00,4.9,32.0,Chennai
ORD002855,CUST0216,Dal Makhani,Main Course,1,214.19,UPI,Delivered,2022-10-20 08:23:00,2.7,33.0,Hyderabad
ORD002980,CUST0761,Cheesecake,Desserts,3,526.12,Credit Card,Cancelled,2023-02-28 19:43:00,2.9,27.0,Chennai
ORD004233,CUST0791,Chicken Burger,Burgers,1,191.95,Debit Card,Delivered,2023-01-18 08:51:00,3.8,64.0,Pune
ORD004598,CUST0674,BBQ Chicken Pizza,Pizza,2,723.29,Cash,Delivered,2023-03-06 09:39:00,4.1,44.0,Pune
ORD001933,CUST0158,Chicken Tikka Masala,Main Course,1,316.06,UPI,Delivered,2023-10-26 08:17:00,2.9,60.0,Mumbai
ORD004963,CUST0140,Mango Lassi,DRINKS,3,244.47,Credit Card,In Progress,2022-12-28 08:10:00,3.0,70.0,Chennai
ORD006626,CUST0573,Cheesecake,Desserts,1,185.46,Credit Card,In Progress,2023-05-06 11:11:00,2.9,22.0,Chennai
ORD005179,CUST0252,Grilled Salmon,Main Course,2,894.75,UPI,In Progress,30/04/2023 12:05,2.7,69.0,Bangalore
ORD005026,CUST0518,BBQ Chicken Pizza,Pizza,2,749.15,Credit Card,Delivered,2022-10-26 21:28:00,3.3,42.0,Hyderabad
ORD005116,CUST0175,Chicken Fried Rice,Main Course,1,260.51,Debit Card,In Progress,2022-12-19 12:10:00,3.9,33.0,Hyderabad
ORD001988,CUST0776,Tandoori Roti,Breads,2,59.02,,Cancelled,2023-09-13 14:22:00,2.7,61.0,Bangalore
ORD005671,CUST0507,Veg Manchurian,Starters,1,159.34,UPI,Delivered,2022-11-12 12:01:00,2.7,68.0,Hyderabad
ORD004453,CUST0561,Margherita Pizza,Pizza,4,1115.88,Credit Card,Delivered,2022-10-14 15:49:00,4.9,27.0,Pune
ORD006880,CUST0019,Onion Rings,Starters,3,336.09,Debit Card,Delivered,2023-02-26 20:05:00,3.6,19.0,Pune
ORD004778,CUST0187,Cheese Burst Burger,Burgers,2,9999.0,UPI,Delivered,2023-05-06 09:46:00,4.0,67.0,Delhi
ORD006077,CUST0642,Strawberry Shake,Drinks,2,235.86,Debit Card,Delivered,25/08/2023 13:45,4.1,37.0,Hyderabad
ORD004093,CUST0477,Onion Rings,Starters,3,334.56,Cash,Delivered,2023-05-16 08:01:00,3.5,52.0,
ORD004155,CUST0402,BLT Sandwich,SANDWICHES,1,163.72,Debit Card,Delivered,2023-03-24 13:56:00,4.0,20.0,Delhi
ORD004201,CUST0284,Paratha,Breads,1,48.61,Debit Card,Delivered,2022-10-11 21:14:00,4.1,68.0,Pune
ORD005886,CUST0655,Tandoori Roti,Breads,2,62.28,UPI,Delivered,2023-08-22 16:48:00,2.5,71.0,Mumbai
ORD002098,CUST0701,Fresh Lime Soda,Drinks,5,291.4,UPI,Delivered,2023-01-17 21:48:00,3.1,26.0,Mumbai
ORD006027,CUST0049,Cold Coffee,Drinks,4,381.83,UPI,Delivered,2023-04-23 20:37:00,3.0,16.0,Pune
ORD003844,CUST0318,Chicken Tikka Masala,Main Course,1,328.13,Digital Wallet,Delivered,2022-11-28 19:51:00,2.9,56.0,Delhi
ORD001886,CUST0391,Tiramisu,Desserts,1,203.55,UPI,Delivered,2023-07-14 08:54:00,4.0,41.0,Delhi
ORD006978,CUST0193,Paneer Butter Masala,Main Course,3,833.28,UPI,Delivered,2023-02-14 16:34:00,3.5,73.0,Hyderabad
ORD005696,CUST0058,Ice Cream Sundae,Desserts,5,739.55,Cash,Delivered,2023-03-13 20:57:00,3.3,31.0,
ORD001515,CUST0794,Club Sandwich,Sandwiches,5,782.77,Net Banking,Cancelled,2023-03-16 19:31:00,4.7,39.0,Chennai
ORD006589,CUST0116,Pepperoni Pizza,Pizza,1,346.75,Cash,Delivered,31/05/2023 22:21,4.0,48.0,Mumbai
ORD002453,CUST0449,Cold Brew Coffee,Drinks,1,155.34,Debit Card,Delivered,2023-06-06 12:51:00,4.9,35.0,Mumbai
ORD004553,CUST0482,Egg Curry,Main Course,1,185.02,Cash,Pending,2023-08-31 13:04:00,3.7,17.0,Mumbai
ORD004609,CUST0639,Spring Rolls,Starters,1,117.27,Credit Card,Delivered,2023-04-30 08:39:00,4.2,30.0,Delhi
ORD003506,CUST0170,Chicken Biryani,Main Course,1,341.48,UPI,Pending,2023-08-06 15:11:00,4.0,15.0,Hyderabad
ORD003994,CUST0260,Strawberry Shake,Drinks,1,115.76,Debit Card,In Progress,2023-01-08 20:13:00,3.2,55.0,
ORD004999,CUST0791,Paneer Butter Masala,Main Course,2,537.92,Digital Wallet,In Progress,2023-09-15 12:13:00,4.7,53.0,Bangalore
ORD006743,CUST0711,Bruschetta,Starters,1,124.36,Net Banking,Pending,2023-07-30 17:12:00,4.5,46.0,Hyderabad
ORD001906,CUST0387,Onion Rings,Starters,2,214.16,Digital Wallet,Delivered,2023-01-20 12:56:00,4.8,38.0,Bangalore
ORD001028,CUST0041,Mushroom Risotto,Main Course,2,626.5,Digital Wallet,Delivered,2023-07-19 12:38:00,3.5,52.0,Chennai
ORD003507,CUST0598,Tiramisu,Desserts,2,382.91,UPI,Delivered,2023-05-21 21:36:00,3.0,37.0,Hyderabad
ORD003428,CUST0146,Paratha,Breads,4,202.59,Net Banking,Delivered,2023-04-23 12:06:00,4.7,42.0,Mumbai
ORD001762,CUST0654,Pasta Arrabbiata,Main Course,2,466.22,,Pending,2023-10-16 21:17:00,4.6,73.0,Hyderabad
ORD004747,CUST0561,Club Sandwich,Sandwiches,2,324.08,Debit Card,Delivered,2023-01-29 11:56:00,3.9,55.0,Bangalore
ORD001284,CUST0464,Veg Supreme Pizza,Pizza,2,590.9,Debit Card,Delivered,2022-11-19 13:44:00,3.3,66.0,Pune
ORD001686,CUST0033,Masala Chai,Drinks,3,121.58,Net Banking,Pending,2023-02-16 10:08:00,2.6,23.0,Mumbai
ORD003353,CUST0756,Tandoori Roti,Breads,1,30.87,Debit Card,Delivered,2023-05-10 20:38:00,3.4,51.0,Delhi
ORD005872,CUST0070,Grilled Sandwich,Sandwiches,1,138.63,Cash,Delivered,2023-01-04 13:20:00,4.6,51.0,Bangalore
ORD001021,CUST0434,Mango Lassi,Drinks,3,232.57,UPI,Cancelled,2022-11-19 19:22:00,4.7,18.0,Pune
ORD003752,CUST0398,Kheer,DESSERTS,3,268.09,Debit Card,Cancelled,2023-04-12 08:03:00,3.6,29.0,Hyderabad
ORD001885,CUST0064,Grilled Salmon,Main Course,1,467.55,UPI,Delivered,2023-09-21 08:08:00,3.3,55.0,Hyderabad
ORD001917,CUST0582,Ice Cream Sundae,Desserts,1,154.28,Net Banking,Pending,2022-12-11 09:21:00,4.8,51.0,
ORD002040,CUST0617,Mutton Curry,Main Course,2,728.63,Cash,Delivered,2022-11-24 09:47:00,4.0,73.0,Pune
ORD002265,CUST0316,Margherita Pizza,Pizza,1,286.39,UPI,Cancelled,2023-03-23 19:02:00,3.1,71.0,Delhi
ORD006607,CUST0186,Paneer Tikka,Starters,2,405.63,Debit Card,Delivered,2023-05-09 21:30:00,2.6,47.0,Mumbai
ORD001277,CUST0419,Bruschetta,Starters,4,504.9,Net Banking,Cancelled,2023-02-27 20:04:00,2.8,34.0,Delhi
ORD003084,CUST0704,Tandoori Roti,Breads,4,114.47,Digital Wallet,Delivered,2023-10-12 14:38:00,4.3,74.0,Hyderabad
ORD002245,CUST0522,Fish Curry,Main Course,1,329.24,Cash,Delivered,2023-10-28 18:52:00,4.7,52.0,Chennai
ORD003382,CUST0160,Chicken Burger,Burgers,4,782.09,UPI,Pending,2023-06-13 13:49:00,4.6,,Hyderabad
ORD001571,CUST0020,Watermelon Juice,Drinks,1,68.4,Debit Card,In Progress,2023-09-03 13:06:00,3.5,39.0,Chennai
ORD002435,CUST0401,Tiramisu,Desserts,1,206.45,Credit Card,In Progress,2023-10-27 22:15:00,3.5,52.0,Delhi
ORD004902,CUST0703,Grilled Salmon,Main Course,1,449.87,Net Banking,Cancelled,2023-09-06 15:37:00,4.5,38.0,Bangalore
ORD002247,CUST0538,Veg Manchurian,Starters,1,159.89,Digital Wallet,Pending,2022-10-25 17:57:00,4.6,42.0,Bangalore
ORD004526,CUST0165,Tandoori Roti,Breads,1,30.53,Digital Wallet,Delivered,2022-11-15 20:32:00,3.6,52.0,Bangalore
ORD003514,CUST0122,Cold Coffee,Drinks,4,409.24,,Delivered,2023-07-16 08:19:00,3.8,51.0,Hyderabad
ORD002007,CUST0158,Paratha,Breads,1,50.79,Debit Card,Cancelled,2023-06-19 18:26:00,3.4,,Delhi
ORD006242,CUST0663,Cheese Burst Burger,Burgers,2,457.24,Credit Card,Delivered,2023-04-23 19:27:00,4.2,44.0,Pune
ORD003064,CUST0769,Cheesecake,Desserts,2,355.74,Debit Card,Delivered,2023-06-22 08:03:00,3.7,63.0,Pune
ORD005781,CUST0435,Strawberry Shake,Drinks,3,370.86,Debit Card,In Progress,2022-10-23 09:33:00,4.0,51.0,Bangalore
ORD002690,CUST0428,Watermelon Juice,Drinks,2,146.51,UPI,Pending,2022-11-02 14:56:00,3.9,74.0,Bangalore
ORD006223,CUST0185,Cheesecake,Desserts,1,183.12,Net Banking,In Progress,2023-08-16 08:36:00,4.2,45.0,Hyderabad
ORD002985,CUST0177,Chicken Burger,Burgers,2,391.46,Debit Card,Delivered,2022-11-04 20:22:00,3.1,57.0,Bangalore
ORD001294,CUST0455,Chicken Tikka Masala,Main Course,2,654.0,UPI,Delivered,2023-06-09 13:53:00,2.7,16.0,Delhi
ORD002547,CUST0428,Veg Fried Rice,Main Course,1,209.41,Credit Card,Delivered,2022-11-02 08:23:00,4.9,59.0,Delhi
ORD003012,CUST0095,Veg Manchurian,Starters,1,162.77,Digital Wallet,In Progress,2023-08-27 16:17:00,4.0,75.0,Delhi
ORD001588,CUST0473,Chicken Fried Rice,Main Course,1,248.49,Credit Card,Cancelled,2023-03-05 20:18:00,3.2,73.0,Mumbai
ORD004329,CUST0460,Kheer,Desserts,2,188.69,Digital Wallet,Pending,2022-11-15 09:12:00,3.1,60.0,Bangalore
ORD003403,CUST0436,Chicken Burger,Burgers,2,402.14,Digital Wallet,Delivered,2022-10-17 13:06:00,3.0,69.0,Delhi
ORD003129,CUST0441,Egg Curry,Main Course,1,187.93,Digital Wallet,Cancelled,2023-07-20 12:45:00,3.7,,Pune
ORD004998,CUST0110,Margherita Pizza,Pizza,1,292.52,Debit Card,Cancelled,2023-03-22 12:35:00,4.8,26.0,Hyderabad
ORD006300,CUST0346,Tiramisu,Desserts,5,1031.54,Debit Card,In Progress,2022-11-15 08:10:00,3.5,35.0,Chennai
ORD004741,CUST0679,Spring Rolls,Starters,1,118.62,UPI,In Progress,2023-03-16 19:28:00,4.5,73.0,Bangalore
ORD004508,CUST0484,Cold Brew Coffee,Drinks,1,145.7,Net Banking,Delivered,2022-12-26 19:51:00,,57.0,Hyderabad
ORD003719,CUST0392,Spring Rolls,Starters,3,375.41,Cash,Delivered,2022-11-21 10:34:00,3.3,45.0,Mumbai
ORD005521,CUST0537,Watermelon Juice,Drinks,2,146.21,Digital Wallet,In Progress,2023-06-25 19:58:00,2.8,67.0,Pune
ORD006514,CUST0796,Margherita Pizza,Pizza,2,552.0,Debit Card,In Progress,2023-10-09 16:50:00,3.5,68.0,
ORD006520,CUST0574,Tiramisu,Desserts,2,417.91,Digital Wallet,Delivered,2023-02-19 13:51:00,4.3,49.0,Bangalore
ORD001556,CUST0376,Mushroom Risotto,Main Course,1,286.13,Digital Wallet,Delivered,2023-04-01 09:16:00,3.1,66.0,Bangalore
ORD003469,CUST0234,Mushroom Risotto,Main Course,2,622.94,Net Banking,Delivered,2022-10-18 12:02:00,3.6,73.0,Hyderabad
ORD004738,CUST0503,Garlic Bread,Starters,2,186.86,Credit Card,Delivered,2022-12-09 12:35:00,4.8,29.0,Hyderabad
ORD005286,CUST0069,Paneer Tikka,Starters,4,790.8,Digital Wallet,Delivered,2023-06-02 19:35:00,4.6,52.0,Mumbai
ORD006477,CUST0330,Butter Chicken,Main Course,1,322.31,Credit Card,Delivered,2023-09-28 12:23:00,3.7,27.0,Pune
ORD002716,CUST0699,Farmhouse Pizza,Pizza,1,326.66,Digital Wallet,Delivered,2022-12-26 20:52:00,5.0,15.0,Pune
ORD003604,CUST0392,Strawberry Shake,Drinks,4,469.98,Debit Card,Delivered,2022-10-30 13:26:00,3.3,24.0,Delhi
ORD005991,CUST0630,Mushroom Risotto,Main Course,1,308.98,Digital Wallet,Cancelled,2022-12-06 12:52:00,3.3,54.0,Bangalore
ORD002704,CUST0004,Chicken Soup,Starters,1,148.03,Digital Wallet,Delivered,2022-10-22 08:12:00,2.5,57.0,Bangalore
ORD003139,CUST0204,Dal Makhani,Main Course,1,214.37,Cash,Pending,2023-03-11 19:30:00,4.3,32.0,Chennai
ORD004239,CUST0645,Mojito,Drinks,2,266.15,Credit Card,Pending,2023-02-12 09:33:00,4.7,15.0,Bangalore
ORD003383,CUST0329,Cold Brew Coffee,Drinks,4,577.34,Net Banking,Delivered,2023-05-30 12:21:00,2.8,64.0,Mumbai
ORD005311,CUST0117,Veg Manchurian,Starters,3,464.58,Net Banking,Cancelled,2022-12-20 19:41:00,4.9,32.0,Delhi
ORD002285,CUST0216,Veg Fried Rice,Main Course,5,987.13,Debit Card,In Progress,2023-08-06 12:29:00,4.3,,Delhi
ORD006153,CUST0594,Bruschetta,Starters,2,267.23,Digital Wallet,Delivered,2023-03-02 16:24:00,2.6,37.0,Pune
ORD006410,CUST0622,Veg Biryani,Main Course,1,262.52,Credit Card,Delivered,2022-12-11 20:08:00,3.1,31.0,Mumbai
ORD004930,CUST0422,BBQ Chicken Pizza,Pizza,2,764.38,Digital Wallet,In Progress,2023-09-22 08:09:00,2.5,53.0,Mumbai
ORD005581,CUST0710,Dal Makhani,Main Course,1,211.12,Debit Card,Delivered,2023-01-02 20:28:00,3.2,50.0,Bangalore
ORD002591,CUST0248,Egg Curry,Main Course,3,539.74,UPI,Delivered,2022-11-06 19:19:00,4.6,49.0,Pune
ORD006362,CUST0512,Lamb Rogan Josh,Main Course,4,1590.86,Debit Card,Delivered,2022-11-24 18:18:00,4.1,64.0,Bangalore
ORD003162,CUST0376,Butter Chicken,Main Course,1,314.19,Cash,Delivered,2022-12-19 11:50:00,2.9,50.0,Chennai
ORD003396,CUST0205,Veg Biryani,Main Course,2,543.07,Digital Wallet,Cancelled,2023-08-06 20:30:00,4.4,72.0,Bangalore
ORD001317,CUST0325,Kheer,Desserts,2,180.51,Credit Card,Cancelled,2022-10-07 22:59:00,,51.0,Hyderabad
ORD006436,CUST0279,Watermelon Juice,Drinks,1,67.88,Net Banking,Delivered,2023-06-12 13:48:00,2.9,24.0,Mumbai
ORD004111,CUST0645,Chicken Tikka Masala,Main Course,1,338.52,Net Banking,Delivered,2023-03-13 13:16:00,3.4,38.0,Pune
ORD005036,CUST0637,Masala Chai,Drinks,2,80.98,Net Banking,Delivered,2022-11-12 15:27:00,3.5,20.0,Delhi
ORD001795,CUST0507,Pepperoni Pizza,Pizza,1,357.21,,Cancelled,2023-05-12 09:57:00,3.4,60.0,
ORD004020,CUST0209,Chocolate Brownie,Desserts,2,250.22,Cash,Delivered,2023-06-12 14:06:00,4.8,19.0,Chennai
ORD002711,CUST0779,Cold Brew Coffee,Drinks,1,154.51,Digital Wallet,Pending,2023-01-27 08:19:00,4.8,20.0,Pune
ORD004387,CUST0181,Veg Biryani,Main Course,3,779.72,Cash,Delivered,2023-10-13 13:46:00,2.6,37.0,Pune
ORD001036,CUST0037,BLT Sandwich,Sandwiches,1,177.57,Debit Card,Pending,2023-09-19 21:34:00,3.9,42.0,Delhi
ORD005549,CUST0391,Rasgulla,Desserts,1,71.33,Credit Card,In Progress,2023-10-06 21:40:00,3.7,56.0,Chennai
ORD001913,CUST0768,Naan,Breads,5,209.03,Credit Card,Cancelled,2023-04-22 11:46:00,,52.0,Chennai
ORD004972,CUST0146,Chicken Soup,Starters,2,289.31,Credit Card,Delivered,2023-04-03 12:17:00,3.6,58.0,Pune
ORD005133,CUST0241,Ice Cream Sundae,Desserts,1,151.86,Cash,Pending,2023-07-21 12:13:00,4.0,63.0,Delhi
ORD001974,CUST0488,Margherita Pizza,Pizza,3,864.69,Net Banking,In Progress,2023-03-28 13:59:00,4.8,61.0,Hyderabad
ORD001983,CUST0110,Paratha,Breads,4,192.53,UPI,Delivered,2023-09-05 18:14:00,3.8,44.0,Bangalore
ORD005940,CUST0349,Mango Lassi,Drinks,1,80.09,UPI,In Progress,2022-11-20 21:05:00,4.6,64.0,Delhi
ORD002418,CUST0550,Mutton Curry,Main Course,2,727.04,UPI,Delivered,2023-06-01 13:26:00,4.6,66.0,Pune
ORD002560,CUST0731,Veg Manchurian,Starters,1,153.09,Credit Card,Delivered,2022-12-17 09:10:00,4.4,,Bangalore
ORD005135,CUST0476,Naan,Breads,5,200.4,Cash,Delivered,2023-03-22 20:01:00,3.4,16.0,Hyderabad
ORD005265,CUST0582,Ice Cream Sundae,Desserts,2,293.67,Cash,In Progress,2023-05-29 17:14:00,2.7,22.0,Hyderabad
